,price,minimum_nights,label
1658,65,3,1
1659,50,4,1
1660,25,1,1
1661,22,30,1
1662,21,4,1
1663,69,3,1
1664,45,17,1
1665,60,3,1
1666,64,2,1
1667,110,5,1
1668,49,14,1
1669,50,4,1
1670,110,3,1
1671,40,10,1
1672,35,7,1
1673,32,30,1
1674,35,60,1
1675,42,2,1
1676,59,3,1
1677,80,2,1
1678,140,4,1
1679,48,6,1
1680,70,5,1
1681,60,1,1
1682,49,2,1
1683,38,5,1
1684,40,30,1
1685,12,2,1
1686,80,3,1
1687,27,1,1
1688,29,7,1
1689,199,3,1
1690,45,90,1
1691,120,5,1
1692,55,3,1
1693,65,2,1
1694,43,5,1
1695,21,1,1
1696,34,1,1
1697,50,2,1
1698,50,1,1
1699,153,5,1
1700,41,4,1
1701,32,1,1
1702,40,2,1
1703,40,1,1
1704,27,90,1
1705,25,5,1
1706,54,5,1
1707,20,10,1
1708,190,3,1
1709,73,60,1
1710,31,2,1
1711,75,3,1
1712,40,2,1
1713,48,4,1
1714,100,1,1
1715,30,3,1
1716,80,4,1
1717,52,2,1
1718,80,7,1
1719,45,2,1
1720,24,1,1
1721,34,2,1
1722,40,3,1
1723,80,1,1
1724,69,182,1
1725,72,5,1
1726,80,3,1
1727,34,10,1
1728,40,7,1
1729,80,5,1
1730,52,3,1
1731,60,2,1
1732,69,4,1
1733,34,2,1
1734,45,2,1
1735,35,2,1
1736,43,150,1
1737,125,7,1
1738,75,3,1
1739,75,3,1
1740,54,60,1
1741,40,1,1
1742,70,4,1
1743,30,4,1
1744,20,3,1
1745,250,30,1
1746,140,3,1
1747,35,1,1
1748,79,3,1
1749,84,7,1
1750,17,5,1
1751,80,5,1
1752,40,90,1
1753,50,7,1
1754,50,1,1
1755,41,3,1
1756,45,2,1
1757,60,4,1
1758,44,2,1
1759,40,34,1
1760,63,5,1
1761,59,2,1
1762,50,1,1
1763,50,1,1
1764,25,2,1
1765,43,95,1
1766,30,2,1
1767,9,54,1
1768,30,7,1
1769,25,3,1
1770,35,3,1
1771,55,30,1
1772,55,3,1
1773,98,2,1
1774,125,2,1
1775,48,2,1
1776,115,3,1
1777,24,3,1
1778,35,2,1
1779,30,5,1
1780,57,60,1
1781,100,1,1
1782,50,2,1
1783,70,60,1
1784,180,6,1
1785,35,3,1
1786,40,3,1
1787,30,7,1
1788,49,5,1
1789,35,1,1
1790,75,3,1
1791,89,4,1
1792,38,30,1
1793,48,1,1
1794,23,4,1
1795,20,1,1
1796,50,3,1
1797,45,1,1
1798,28,1,1
1799,80,10,1
1800,50,3,1
1801,70,60,1
1802,60,3,1
1803,49,5,1
1804,39,91,1
1805,55,3,1
1806,51,3,1
1807,150,5,1
1808,31,2,1
1809,65,4,1
1810,250,6,1
1811,46,2,1
1812,40,60,1
1813,39,3,1
1814,49,4,1
1815,95,3,1
1816,48,3,1
1817,60,5,1
1818,91,1,1
1819,20,3,1
1820,120,2,1
1821,59,5,1
1822,40,4,1
1823,52,3,1
1824,20,1,1
1825,65,19,1
1826,60,2,1
1827,50,1,1
1828,50,1,1
1829,45,2,1
1830,59,1,1
1831,50,2,1
1832,56,1,1
1833,42,4,1
1834,35,3,1
1835,44,1,1
1836,28,20,1
1837,48,3,1
1838,60,3,1
1839,55,1,1
1840,39,2,1
1841,60,2,1
1842,43,3,1
1843,19,3,1
1844,23,30,1
1845,120,5,1
1846,37,1,1
1847,32,5,1
1848,75,2,1
1849,42,2,1
1850,80,1,1
1851,38,2,1
1852,29,5,1
1853,65,2,1
1854,59,6,1
1855,65,4,1
1856,104,2,1
1857,66,2,1
1858,33,4,1
1859,35,2,1
1860,40,8,1
1861,43,70,1
1862,100,1,1
1863,85,61,1
1864,49,2,1
1865,22,5,1
1866,50,6,1
1867,40,2,1
1868,47,2,1
1869,100,3,1
1870,80,7,1
1871,35,4,1
1872,100,5,1
1873,59,2,1
1874,20,300,1
1875,28,180,1
1876,48,2,1
1877,49,5,1
1878,45,7,1
1879,28,2,1
1880,55,3,1
1881,33,3,1
1882,30,2,1
1883,79,5,1
1884,85,3,1
1885,85,3,1
1886,159,2,1
1887,65,2,1
1888,115,2,1
1889,42,2,1
1890,73,4,1
1891,40,5,1
1892,50,60,1
1893,47,3,1
1894,53,30,1
1895,40,6,1
1896,70,3,1
1897,55,5,1
1898,49,1,1
1899,120,2,1
1900,90,5,1
1901,37,1,1
1902,38,3,1
1903,39,2,1
1904,30,7,1
1905,129,4,1
1906,26,30,1
1907,30,14,1
1908,90,2,1
1909,59,1,1
1910,74,3,1
1911,99,20,1
1912,99,2,1
1913,105,2,1
1914,70,5,1
1915,95,60,1
1916,34,3,1
1917,50,3,1
1918,34,1,1
1919,35,2,1
1920,79,2,1
1921,220,3,1
1922,50,1,1
1923,52,3,1
1924,80,1,1
1925,42,3,1
1926,46,1,1
1927,66,4,1
1928,121,3,1
1929,55,5,1
1930,35,2,1
1931,20,1,1
1932,45,4,1
1933,33,1,1
1934,95,3,1
1935,58,3,1
1936,140,6,1
1937,49,1,1
1938,57,1,1
1939,55,6,1
1940,26,16,1
1941,55,4,1
1942,25,3,1
1943,34,2,1
1944,52,14,1
1945,250,3,1
1946,120,7,1
1947,50,1,1
1948,35,2,1
1949,52,6,1
1950,19,5,1
1951,72,3,1
1952,30,21,1
1953,120,5,1
1954,150,3,1
1955,55,3,1
1956,115,60,1
1957,90,1,1
1958,60,3,1
1959,70,1,1
1960,60,4,1
1961,50,4,1
1962,89,1,1
1963,95,5,1
1964,38,2,1
1965,69,2,1
1966,24,9,1
1967,35,300,1
1968,29,5,1
1969,90,3,1
1970,60,3,1
1971,95,3,1
1972,55,7,1
1973,45,5,1
1974,25,4,1
1975,39,29,1
1976,61,1,1
1977,59,5,1
1978,63,61,1
1979,150,3,1
1980,125,20,1
1981,50,7,1
1982,50,12,1
1983,56,60,1
1984,40,2,1
1985,40,2,1
1986,60,3,1
1987,40,3,1
1988,70,60,1
1989,69,2,1
1990,2500,1,1
1991,39,5,1
1992,45,1,1
1993,35,12,1
1994,80,5,1
1995,26,3,1
1996,35,4,1
1997,29,3,1
1998,37,2,1
1999,25,6,1
2000,29,3,1
2001,65,3,1
2002,93,4,1
2003,60,7,1
2004,50,4,1
2005,40,1,1
2006,36,1,1
2007,70,2,1
2008,113,5,1
2009,39,4,1
2010,26,2,1
2011,49,1,1
2012,35,4,1
2013,29,3,1
2014,47,60,1
2015,44,3,1
2016,19,8,1
2017,75,58,1
2018,66,2,1
2019,45,2,1
2020,49,2,1
2021,49,2,1
2022,30,2,1
2023,50,1,1
2024,35,3,1
2025,55,2,1
2026,54,2,1
2027,108,4,1
2028,100,1,1
2029,48,3,1
2030,60,2,1
2031,42,5,1
2032,50,3,1
2033,140,2,1
2034,39,5,1
2035,140,2,1
2036,140,2,1
2037,36,3,1
2038,60,10,1
2039,47,14,1
2040,215,7,1
2041,60,2,1
2042,49,5,1
2043,60,2,1
2044,125,1,1
2045,40,1,1
2046,39,1,1
2047,55,2,1
2048,25,1,1
2049,45,3,1
2050,52,4,1
2051,100,3,1
2052,50,2,1
2053,41,60,1
2054,95,4,1
2055,160,2,1
2056,64,14,1
2057,30,2,1
2058,43,2,1
2059,35,2,1
2060,24,2,1
2061,50,2,1
2062,34,3,1
2063,80,60,1
2064,40,2,1
2065,60,1,1
2066,40,3,1
2067,58,7,1
2068,40,2,1
2069,35,1,1
2070,160,3,1
2071,69,2,1
2072,45,1,1
2073,142,1,1
2074,45,1,1
2075,200,3,1
2076,35,1,1
2077,50,3,1
2078,9,1,1
2079,9,1,1
2080,9,1,1
2081,9,1,1
2082,39,1,1
2083,28,2,1
2084,30,3,1
2085,45,1,1
2086,66,2,1
2087,123,3,1
2088,35,4,1
2089,28,3,1
2090,99,2,1
2091,38,1,1
2092,43,150,1
2093,38,60,1
2094,55,2,1
2095,34,14,1
2096,150,7,1
2097,27,2,1
2098,68,2,1
2099,40,5,1
2100,23,1,1
2101,50,60,1
2102,40,90,1
2103,95,3,1
2104,61,1,1
2105,25,5,1
2106,60,7,1
2107,80,3,1
2108,35,3,1
2109,45,2,1
2110,45,3,1
2111,120,4,1
2112,90,5,1
2113,50,3,1
2114,120,4,1
2115,63,1,1
2116,114,1,1
2117,50,2,1
2118,27,2,1
2119,20,2,1
2120,105,14,1
2121,90,2,1
2122,20,2,1
2123,46,4,1
2124,60,3,1
2125,215,2,1
2126,79,1,1
2127,54,1,1
2128,129,3,1
2129,73,4,1
2130,54,1,1
2131,85,71,1
2132,55,1,1
2133,160,4,1
2134,33,3,1
2135,27,2,1
2136,30,1,1
2137,38,4,1
2138,50,28,1
2139,29,3,1
2140,49,3,1
2141,150,2,1
2142,60,5,1
2143,49,5,1
2144,45,5,1
2145,35,28,1
2146,35,1,1
2147,30,2,1
2148,85,3,1
2149,50,5,1
2150,64,1,1
2151,99,1,1
2152,55,3,1
2153,35,2,1
2154,56,6,1
2155,65,21,1
2156,580,3,1
2157,54,1,1
2158,57,2,1
2159,42,5,1
2160,40,7,1
2161,33,2,1
2162,39,3,1
2163,40,2,1
2164,40,6,1
2165,128,4,1
2166,24,90,1
2167,29,45,1
2168,70,4,1
2169,85,10,1
2170,65,3,1
2171,55,2,1
2172,60,1,1
2173,20,1,1
2174,24,2,1
2175,50,3,1
2176,30,2,1
2177,40,13,1
2178,39,3,1
2179,58,4,1
2180,65,2,1
2181,35,4,1
2182,95,3,1
2183,30,5,1
2184,28,1,1
2185,65,4,1
2186,63,9,1
2187,42,3,1
2188,70,3,1
2189,100,2,1
2190,65,5,1
2191,50,12,1
2192,50,2,1
2193,25,1,1
2194,30,2,1
2195,95,2,1
2196,59,2,1
2197,65,10,1
2198,55,1,1
2199,60,5,1
2200,32,5,1
2201,65,5,1
2202,16,1,1
2203,40,6,1
2204,40,3,1
2205,37,2,1
2206,60,1,1
2207,75,3,1
2208,38,1,1
2209,28,4,1
2210,90,5,1
2211,59,5,1
2212,54,7,1
2213,48,2,1
2214,40,1,1
2215,63,3,1
2216,69,70,1
2217,45,25,1
2218,80,3,1
2219,55,2,1
2220,40,20,1
2221,85,80,1
2222,52,2,1
2223,26,10,1
2224,40,5,1
2225,25,1,1
2226,85,2,1
2227,83,5,1
2228,50,1,1
2229,131,3,1
2230,48,2,1
2231,55,20,1
2232,79,7,1
2233,35,30,1
2234,400,2,1
2235,65,1,1
2236,32,1,1
2237,169,1,1
2238,40,1,1
2239,30,1,1
2240,70,2,1
2241,43,1,1
2242,42,3,1
2243,35,3,1
2244,95,10,1
2245,65,3,1
2246,100,7,1
2247,60,2,1
2248,28,3,1
2249,75,2,1
2250,59,1,1
2251,90,1,1
2252,27,5,1
2253,30,3,1
2254,115,7,1
2255,20,3,1
2256,38,5,1
2257,450,3,1
2258,50,5,1
2259,25,2,1
2260,32,3,1
2261,55,2,1
2262,60,4,1
2263,258,2,1
2264,69,4,1
2265,89,6,1
2266,80,1,1
2267,39,2,1
2268,35,1,1
2269,90,10,1
2270,25,3,1
2271,16,14,1
2272,59,1,1
2273,25,1,1
2274,38,3,1
2275,45,2,1
2276,48,3,1
2277,50,7,1
2278,20,5,1
2279,65,1,1
2280,95,2,1
2281,35,3,1
2282,85,2,1
2283,175,14,1
2284,35,1,1
2285,30,4,1
2286,50,6,1
2287,43,4,1
2288,47,5,1
2289,30,1,1
2290,32,1,1
2291,60,28,1
2292,45,2,1
2293,59,1,1
2294,70,1,1
2295,59,13,1
2296,35,1,1
2297,100,1,1
2298,120,5,1
2299,45,6,1
2300,55,3,1
2301,80,1,1
2302,30,4,1
2303,29,2,1
2304,85,2,1
2305,65,2,1
2306,56,10,1
2307,59,3,1
2308,57,2,1
2309,27,14,1
2310,75,1,1
2311,65,1,1
2312,65,7,1
2313,59,2,1
2314,84,4,1
2315,42,3,1
2316,60,6,1
2317,54,1,1
2318,46,4,1
2319,59,3,1
2320,39,2,1
2321,40,10,1
2322,65,3,1
2323,30,20,1
2324,85,30,1
2325,53,2,1
2326,45,1,1
2327,25,7,1
2328,52,2,1
2329,29,3,1
2330,47,5,1
2331,34,2,1
2332,20,4,1
2333,35,2,1
2334,110,4,1
2335,50,4,1
2336,90,6,1
2337,70,3,1
2338,75,2,1
2339,50,3,1
2340,30,20,1
2341,100,1,1
2342,30,7,1
2343,55,2,1
2344,200,1,1
2345,148,4,1
2346,38,2,1
2347,89,61,1
2348,66,20,1
2349,45,3,1
2350,65,3,1
2351,35,1,1
2352,27,14,1
2353,125,3,1
2354,26,1,1
2355,29,10,1
2356,72,2,1
2357,95,2,1
2358,110,1,1
2359,80,2,1
2360,40,1,1
2361,40,1,1
2362,35,2,1
2363,45,2,1
2364,50,1,1
2365,48,3,1
2366,130,5,1
2367,22,2,1
2368,25,1,1
2369,42,1,1
2370,29,5,1
2371,25,1,1
2372,38,3,1
2373,48,20,1
2374,44,5,1
2375,70,2,1
2376,49,3,1
2377,59,1,1
2378,86,3,1
2379,35,2,1
2380,49,3,1
2381,25,3,1
2382,29,2,1
2383,58,1,1
2384,30,3,1
2385,70,2,1
2386,35,1,1
2387,25,1,1
2388,28,20,1
2389,50,2,1
2390,42,4,1
2391,35,2,1
2392,35,1,1
2393,30,1,1
2394,70,2,1
2395,36,2,1
2396,55,3,1
2397,44,2,1
2398,53,4,1
2399,50,2,1
2400,78,3,1
2401,20,1,1
2402,55,1,1
2403,38,3,1
2404,30,2,1
2405,75,10,1
2406,95,2,1
2407,38,2,1
2408,28,25,1
2409,60,4,1
2410,144,20,1
2411,62,14,1
2412,60,4,1
2413,32,20,1
2414,32,1,1
2415,50,3,1
2416,80,2,1
2417,40,3,1
2418,38,1,1
2419,75,5,1
2420,59,6,1
2421,35,1,1
2422,38,20,1
2423,77,4,1
2424,38,2,1
2425,40,3,1
2426,45,1,1
2427,29,2,1
2428,99,2,1
2429,49,2,1
2430,85,3,1
2431,45,1,1
2432,65,3,1
2433,59,4,1
2434,90,3,1
2435,28,7,1
2436,39,2,1
2437,49,1,1
2438,22,4,1
2439,21,4,1
2440,34,3,1
2441,95,3,1
2442,60,90,1
2443,50,3,1
2444,60,2,1
2445,99,2,1
2446,50,1,1
2447,20,5,1
2448,38,1,1
2449,69,3,1
2450,27,26,1
2451,75,3,1
2452,75,60,1
2453,85,3,1
2454,320,3,1
2455,20,10,1
2456,29,5,1
2457,30,1,1
2458,70,4,1
2459,32,4,1
2460,60,2,1
2461,50,1,1
2462,30,2,1
2463,55,1,1
2464,30,14,1
2465,45,2,1
2466,40,7,1
2467,80,3,1
2468,90,3,1
2469,29,21,1
2470,37,4,1
2471,40,7,1
2472,30,5,1
2473,30,2,1
2474,60,6,1
2475,20,7,1
2476,25,3,1
2477,19,3,1
2478,69,4,1
2479,117,3,1
2480,30,3,1
2481,16,4,1
2482,40,2,1
2483,85,4,1
2484,60,4,1
2485,65,6,1
2486,25,1,1
2487,15,10,1
2488,25,2,1
2489,76,5,1
2490,28,2,1
2491,30,1,1
2492,45,3,1
2493,25,3,1
2494,45,3,1
2495,55,2,1
2496,30,4,1
2497,22,2,1
2498,43,3,1
2499,50,20,1
2500,60,2,1
2501,40,1,1
2502,30,2,1
2503,26,10,1
2504,40,1,1
2505,45,2,1
2506,95,4,1
2507,23,1,1
2508,92,3,1
2509,150,2,1
2510,30,2,1
2511,50,10,1
2512,25,3,1
2513,299,1,1
2514,70,1,1
2515,30,1,1
2516,43,2,1
2517,50,30,1
2518,59,3,1
2519,80,3,1
2520,40,4,1
2521,50,1,1
2522,110,3,1
2523,26,2,1
2524,18,3,1
2525,25,3,1
2526,49,2,1
2527,33,2,1
2528,59,3,1
2529,38,2,1
2530,130,2,1
2531,28,14,1
2532,32,1,1
2533,35,3,1
2534,35,4,1
2535,39,1,1
2536,34,2,1
2537,35,10,1
2538,30,3,1
2539,28,3,1
2540,45,8,1
2541,60,6,1
2542,29,2,1
2543,85,1,1
2544,40,90,1
2545,38,3,1
2546,35,3,1
2547,60,2,1
2548,55,3,1
2549,48,1,1
2550,20,5,1
2551,69,60,1
2552,40,2,1
2553,65,90,1
2554,55,2,1
2555,23,1,1
2556,45,2,1
2557,30,3,1
2558,42,4,1
2559,190,1,1
2560,69,4,1
2561,24,4,1
2562,70,180,1
2563,60,4,1
2564,100,3,1
2565,55,1,1
2566,60,2,1
2567,30,1,1
2568,45,3,1
2569,65,7,1
2570,35,3,1
2571,40,7,1
2572,70,2,1
2573,75,4,1
2574,86,2,1
2575,40,5,1
2576,35,1,1
2577,89,3,1
2578,45,4,1
2579,53,5,1
2580,109,28,1
2581,40,1,1
2582,40,1,1
2583,55,4,1
2584,45,4,1
2585,30,5,1
2586,25,10,1
2587,40,1,1
2588,35,5,1
2589,35,10,1
2590,25,1,1
2591,45,5,1
2592,32,3,1
2593,45,5,1
2594,78,5,1
2595,45,5,1
2596,69,28,1
2597,69,3,1
2598,40,7,1
2599,30,2,1
2600,49,1,1
2601,30,5,1
2602,70,2,1
2603,25,1,1
2604,55,3,1
2605,89,2,1
2606,80,2,1
2607,35,14,1
2608,60,2,1
2609,79,4,1
2610,18,2,1
2611,119,2,1
2612,32,3,1
2613,75,2,1
2614,35,3,1
2615,44,1,1
2616,60,3,1
2617,39,2,1
2618,70,4,1
2619,55,4,1
2620,69,3,1
2621,240,5,1
2622,42,2,1
2623,70,3,1
2624,105,2,1
2625,650,2,1
2626,55,2,1
2627,30,6,1
2628,85,4,1
2629,77,3,1
2630,25,1,1
2631,145,3,1
2632,35,5,1
2633,37,2,1
2634,85,2,1
2635,25,2,1
2636,40,3,1
2637,63,1,1
2638,110,5,1
2639,24,1,1
2640,65,2,1
2641,36,2,1
2642,85,92,1
2643,30,5,1
2644,95,60,1
2645,41,3,1
2646,89,4,1
2647,59,7,1
2648,60,1,1
2649,55,1,1
2650,40,3,1
2651,15,7,1
2652,28,2,1
2653,34,2,1
2654,70,7,1
2655,40,3,1
2656,35,1,1
2657,55,60,1
2658,28,25,1
2659,85,20,1
2660,70,7,1
2661,65,1,1
2662,450,1,1
2663,59,4,1
2664,130,4,1
2665,44,1,1
2666,70,3,1
2667,38,3,1
2668,200,3,1
2669,263,3,1
2670,22,3,1
2671,55,2,1
2672,15,6,1
2673,32,28,1
2674,80,6,1
2675,56,3,1
2676,99,3,1
2677,52,3,1
2678,40,3,1
2679,42,1,1
2680,42,1,1
2681,49,2,1
2682,43,4,1
2683,74,14,1
2684,30,15,1
2685,65,5,1
2686,85,14,1
2687,58,3,1
2688,120,3,1
2689,49,2,1
2690,30,1,1
2691,60,30,1
2692,49,30,1
2693,25,2,1
2694,65,4,1
2695,39,3,1
2696,120,3,1
2697,140,3,1
2698,60,5,1
2699,20,3,1
2700,71,3,1
2701,45,7,1
2702,45,4,1
2703,55,14,1
2704,89,3,1
2705,50,2,1
2706,68,3,1
2707,65,2,1
2708,30,3,1
2709,41,5,1
2710,60,3,1
2711,25,1,1
2712,30,2,1
2713,75,3,1
2714,28,2,1
2715,43,14,1
2716,90,3,1
2717,49,3,1
2718,35,3,1
2719,90,7,1
2720,23,1,1
2721,65,4,1
2722,30,2,1
2723,27,5,1
2724,129,2,1
2725,160,2,1
2726,49,1,1
2727,99,3,1
2728,30,2,1
2729,40,2,1
2730,120,7,1
2731,35,3,1
2732,250,1,1
2733,72,4,1
2734,38,1,1
2735,25,1,1
2736,25,1,1
2737,31,4,1
2738,30,90,1
2739,55,1,1
2740,45,4,1
2741,34,2,1
2742,57,60,1
2743,90,2,1
2744,25,1,1
2745,25,8,1
2746,50,2,1
2747,35,2,1
2748,30,30,1
2749,30,24,1
2750,65,2,1
2751,59,7,1
2752,42,3,1
2753,70,28,1
2754,100,2,1
2755,40,2,1
2756,60,62,1
2757,20,1,1
2758,25,2,1
2759,25,1,1
2760,40,1,1
2761,40,5,1
2762,38,4,1
2763,48,3,1
2764,95,7,1
2765,46,2,1
2766,35,1,1
2767,100,7,1
2768,18,3,1
2769,94,2,1
2770,32,2,1
2771,80,3,1
2772,140,2,1
2773,49,3,1
2774,47,30,1
2775,30,2,1
2776,32,4,1
2777,154,2,1
2778,55,1,1
2779,35,3,1
2780,74,3,1
2781,49,1,1
2782,29,15,1
2783,49,5,1
2784,210,4,1
2785,40,1,1
2786,90,2,1
2787,39,2,1
2788,40,3,1
2789,25,2,1
2790,30,1,1
2791,99,7,1
2792,40,2,1
2793,35,1,1
2794,57,2,1
2795,120,13,1
2796,65,3,1
2797,32,6,1
2798,27,4,1
2799,150,3,1
2800,99,3,1
2801,49,6,1
2802,48,2,1
2803,55,3,1
2804,55,60,1
2805,42,1,1
2806,79,6,1
2807,32,2,1
2808,85,3,1
2809,33,2,1
2810,50,59,1
2811,28,1,1
2812,20,1,1
2813,175,7,1
2814,55,6,1
2815,32,4,1
2816,66,2,1
2817,70,5,1
2818,70,1,1
2819,49,3,1
2820,44,1,1
2821,59,10,1
2822,25,1,1
2823,40,2,1
2824,40,3,1
2825,49,5,1
2826,60,3,1
2827,79,3,1
2828,40,6,1
2829,25,5,1
2830,30,1,1
2831,48,1,1
2832,245,3,1
2833,65,1,1
2834,36,7,1
2835,60,2,1
2836,75,7,1
2837,57,7,1
2838,20,20,1
2839,40,1,1
2840,25,3,1
2841,84,3,1
2842,65,3,1
2843,24,2,1
2844,36,3,1
2845,27,20,1
2846,45,355,1
2847,50,2,1
2848,34,3,1
2849,40,1,1
2850,75,90,1
2851,60,5,1
2852,25,1,1
2853,50,3,1
2854,65,1,1
2855,38,3,1
2856,90,14,1
2857,65,3,1
2858,60,3,1
2859,100,2,1
2860,70,3,1
2861,23,3,1
2862,79,2,1
2863,55,3,1
2864,139,1,1
2865,43,3,1
2866,110,60,1
2867,525,3,1
2868,54,2,1
2869,85,4,1
2870,27,1,1
2871,35,1,1
2872,48,90,1
2873,21,3,1
2874,37,2,1
2875,35,2,1
2876,70,1,1
2877,70,2,1
2878,37,5,1
2879,46,2,1
2880,34,3,1
2881,45,2,1
2882,52,1,1
2883,110,7,1
2884,45,60,1
2885,60,1,1
2886,40,1,1
2887,80,1,1
2888,39,1,1
2889,45,2,1
2890,107,20,1
2891,35,1,1
2892,70,1,1
2893,135,5,1
2894,75,2,1
2895,49,9,1
2896,55,60,1
2897,60,2,1
2898,80,1,1
2899,250,2,1
2900,51,3,1
2901,49,2,1
2902,39,2,1
2903,69,3,1
2904,90,1,1
2905,60,180,1
2906,35,2,1
2907,35,150,1
2908,115,3,1
2909,46,1,1
2910,45,180,1
2911,94,4,1
2912,60,1,1
2913,65,5,1
2914,48,2,1
2915,26,10,1
2916,48,1,1
2917,130,14,1
2918,20,1,1
2919,35,2,1
2920,71,7,1
2921,30,1,1
2922,22,3,1
2923,55,3,1
2924,66,5,1
2925,75,28,1
2926,40,21,1
2927,75,14,1
2928,57,2,1
2929,70,5,1
2930,28,1,1
2931,100,4,1
2932,280,3,1
2933,170,3,1
2934,55,10,1
2935,40,1,1
2936,64,3,1
2937,45,5,1
2938,69,3,1
2939,58,2,1
2940,53,2,1
2941,59,90,1
2942,35,2,1
2943,38,21,1
2944,79,3,1
2945,65,1,1
2946,118,3,1
2947,380,3,1
2948,39,3,1
2949,80,1,1
2950,99,1,1
2951,25,3,1
2952,36,1,1
2953,40,10,1
2954,49,3,1
2955,70,7,1
2956,52,1,1
2957,180,7,1
2958,50,4,1
2959,80,1,1
2960,70,5,1
2961,50,1,1
2962,43,2,1
2963,50,14,1
2964,55,3,1
2965,39,1,1
2966,75,4,1
2967,130,6,1
2968,35,2,1
2969,50,3,1
2970,90,3,1
2971,120,27,1
2972,28,10,1
2973,100,3,1
2974,90,5,1
2975,60,14,1
2976,40,90,1
2977,39,1,1
2978,67,3,1
2979,60,6,1
2980,60,2,1
2981,80,1,1
2982,199,4,1
2983,80,7,1
2984,30,7,1
2985,35,91,1
2986,85,1,1
2987,30,4,1
2988,32,2,1
2989,60,1,1
2990,70,4,1
2991,59,1,1
2992,125,3,1
2993,28,5,1
2994,115,3,1
2995,30,1,1
2996,33,2,1
2997,39,1,1
2998,62,1,1
2999,34,1,1
3000,25,2,1
3001,40,3,1
3002,25,14,1
3003,59,6,1
3004,95,3,1
3005,80,7,1
3006,49,3,1
3007,25,2,1
3008,45,1,1
3009,40,1,1
3010,49,1,1
3011,67,3,1
3012,43,12,1
3013,34,3,1
3014,60,2,1
3015,50,2,1
3016,51,3,1
3017,31,90,1
3018,100,2,1
3019,39,1,1
3020,35,2,1
3021,160,3,1
3022,59,7,1
3023,45,3,1
3024,50,2,1
3025,25,12,1
3026,43,14,1
3027,61,2,1
3028,51,3,1
3029,66,14,1
3030,45,2,1
3031,27,3,1
3032,90,4,1
3033,42,3,1
3034,70,1,1
3035,69,1,1
3036,35,1,1
3037,67,60,1
3038,43,2,1
3039,40,1,1
3040,35,3,1
3041,23,4,1
3042,70,1,1
3043,23,4,1
3044,40,7,1
3045,59,1,1
3046,30,5,1
3047,59,1,1
3048,49,60,1
3049,100,5,1
3050,39,7,1
3051,52,2,1
3052,45,1,1
3053,45,65,1
3054,40,1,1
3055,45,4,1
3056,80,3,1
3057,40,4,1
3058,23,28,1
3059,100,3,1
3060,25,4,1
3061,80,3,1
3062,30,1,1
3063,42,2,1
3064,21,1,1
3065,68,3,1
3066,45,5,1
3067,60,15,1
3068,95,4,1
3069,65,1,1
3070,55,5,1
3071,90,2,1
3072,59,2,1
3073,180,5,1
3074,75,4,1
3075,120,1,1
3076,20,4,1
3077,100,5,1
3078,70,3,1
3079,23,7,1
3080,55,5,1
3081,73,4,1
3082,35,7,1
3083,70,5,1
3084,50,1,1
3085,99,5,1
3086,35,3,1
3087,20,10,1
3088,119,1,1
3089,25,7,1
3090,45,3,1
3091,76,3,1
3092,110,3,1
3093,25,6,1
3094,20,2,1
3095,52,2,1
3096,100,2,1
3097,60,1,1
3098,15,1,1
3099,115,3,1
3100,49,1,1
3101,30,3,1
3102,45,1,1
3103,100,3,1
3104,60,7,1
3105,156,1,1
3106,65,2,1
3107,220,9,1
3108,26,2,1
3109,250,3,1
3110,39,2,1
3111,40,1,1
3112,35,3,1
3113,25,3,1
3114,30,3,1
3115,70,4,1
3116,42,3,1
3117,30,5,1
3118,25,1,1
3119,36,2,1
3120,55,120,1
3121,42,2,1
3122,68,4,1
3123,40,2,1
3124,60,4,1
3125,26,3,1
3126,35,61,1
3127,25,1,1
3128,25,10,1
3129,180,5,1
3130,30,14,1
3131,60,4,1
3132,25,14,1
3133,195,5,1
3134,55,2,1
3135,115,3,1
3136,38,3,1
3137,48,2,1
3138,36,2,1
3139,26,3,1
3140,56,4,1
3141,25,7,1
3142,44,6,1
3143,200,1,1
3144,36,2,1
3145,75,4,1
3146,142,6,1
3147,25,3,1
3148,83,2,1
3149,29,1,1
3150,50,4,1
3151,30,1,1
3152,27,1,1
3153,65,2,1
3154,35,30,1
3155,45,1,1
3156,50,3,1
3157,95,7,1
3158,120,3,1
3159,24,1,1
3160,45,1,1
3161,60,1,1
3162,80,30,1
3163,60,4,1
3164,80,14,1
3165,35,1,1
3166,69,1,1
3167,50,14,1
3168,45,7,1
3169,101,2,1
3170,42,1,1
3171,90,1,1
3172,50,1,1
3173,55,31,1
3174,25,1,1
3175,23,3,1
3176,40,1,1
3177,37,1,1
3178,60,6,1
3179,30,1,1
3180,59,3,1
3181,35,3,1
3182,65,3,1
3183,50,60,1
3184,60,1,1
3185,44,2,1
3186,40,3,1
3187,30,2,1
3188,55,1,1
3189,46,3,1
3190,70,7,1
3191,60,4,1
3192,400,3,1
3193,35,7,1
3194,30,1,1
3195,39,60,1
3196,60,1,1
3197,45,4,1
3198,75,5,1
3199,120,2,1
3200,54,1,1
3201,40,1,1
3202,35,3,1
3203,30,1,1
3204,130,3,1
3205,100,4,1
3206,38,11,1
3207,125,1,1
3208,48,2,1
3209,35,2,1
3210,25,14,1
3211,40,7,1
