,number_of_reviews,price,label
7368,9,105,1
7369,2,32,1
7370,40,117,1
7371,89,42,1
7372,0,25,1
7373,1,30,1
7374,17,49,1
7375,5,40,1
7376,1,30,1
7377,1,55,1
7378,10,85,1
7379,1,28,1
7380,11,129,1
7381,6,18,1
7382,2,22,1
7383,0,60,1
7384,1,30,1
7385,10,30,1
7386,1,20,1
7387,2,44,1
7388,0,50,1
7389,16,115,1
7390,0,21,1
7391,1,19,1
7392,41,20,1
7393,0,39,1
7394,36,32,1
7395,1,25,1
7396,1,150,1
7397,0,35,1
7398,169,90,1
7399,21,49,1
7400,8,75,1
7401,2,27,1
7402,16,130,1
7403,20,35,1
7404,0,120,1
7405,9,20,1
7406,15,39,1
7407,4,30,1
7408,57,95,1
7409,0,38,1
7410,1,40,1
7411,17,45,1
7412,0,40,1
7413,0,35,1
7414,2,38,1
7415,45,49,1
7416,67,75,1
7417,5,23,1
7418,1,24,1
7419,1,11,1
7420,0,69,1
7421,1,15,1
7422,1,22,1
7423,64,32,1
7424,4,101,1
7425,0,50,1
7426,14,30,1
7427,4,40,1
7428,47,129,1
7429,4,26,1
7430,3,28,1
7431,9,85,1
7432,37,22,1
7433,0,30,1
7434,3,30,1
7435,0,95,1
7436,0,20,1
7437,2,25,1
7438,19,26,1
7439,10,28,1
7440,77,100,1
7441,6,30,1
7442,10,70,1
7443,4,50,1
7444,19,220,1
7445,11,29,1
7446,2,55,1
7447,123,219,1
7448,12,50,1
7449,12,80,1
7450,1,35,1
7451,0,20,1
7452,60,29,1
7453,0,80,1
7454,0,40,1
7455,2,30,1
7456,6,59,1
7457,14,60,1
7458,1,15,1
7459,0,12,1
7460,3,39,1
7461,1,30,1
7462,1,25,1
7463,7,210,1
7464,125,40,1
7465,1,30,1
7466,15,60,1
7467,24,22,1
7468,2,30,1
7469,13,17,1
7470,3,22,1
7471,5,91,1
7472,0,39,1
7473,1,9,1
7474,41,28,1
7475,7,26,1
7476,1,30,1
7477,22,32,1
7478,0,22,1
7479,9,25,1
7480,0,15,1
7481,0,15,1
7482,0,49,1
7483,6,30,1
7484,44,25,1
7485,0,40,1
7486,18,28,1
7487,71,44,1
7488,0,26,1
7489,1,48,1
7490,0,30,1
7491,15,99,1
7492,11,165,1
7493,4,30,1
7494,15,60,1
7495,93,85,1
7496,2,149,1
7497,94,109,1
7498,4,30,1
7499,24,35,1
7500,0,45,1
7501,0,30,1
7502,221,179,1
7503,0,115,1
7504,0,55,1
7505,2,60,1
7506,0,30,1
7507,0,34,1
7508,0,63,1
7509,34,36,1
7510,2,120,1
7511,56,69,1
7512,0,65,1
7513,7,50,1
7514,3,95,1
7515,5,34,1
7516,1,42,1
7517,1,80,1
7518,16,26,1
7519,2,33,1
7520,0,35,1
7521,1,17,1
7522,0,80,1
7523,139,59,1
7524,0,17,1
7525,7,12,1
7526,9,25,1
7527,0,69,1
7528,0,65,1
7529,125,145,1
7530,0,23,1
7531,0,16,1
7532,0,25,1
7533,200,25,1
7534,21,70,1
7535,10,76,1
7536,4,30,1
7537,2,40,1
7538,0,15,1
7539,0,65,1
7540,0,40,1
7541,0,50,1
7542,1,200,1
7543,1,120,1
7544,0,55,1
7545,77,25,1
7546,3,27,1
7547,36,95,1
7548,1,80,1
7549,1,40,1
7550,0,25,1
7551,37,80,1
7552,2,20,1
7553,33,40,1
7554,6,40,1
7555,0,25,1
7556,7,80,1
7557,1,18,1
7558,1,100,1
7559,2,35,1
7560,80,48,1
7561,0,70,1
7562,3,17,1
7563,2,25,1
7564,43,67,1
7565,3,25,1
7566,1,16,1
7567,0,42,1
7568,0,25,1
7569,53,35,1
7570,3,34,1
7571,5,23,1
7572,0,25,1
7573,62,49,1
7574,2,22,1
7575,0,20,1
7576,0,19,1
7577,0,65,1
7578,34,55,1
7579,156,45,1
7580,0,17,1
7581,20,55,1
7582,5,55,1
7583,1,50,1
7584,0,50,1
7585,32,25,1
7586,70,69,1
7587,3,52,1
7588,11,70,1
7589,1,29,1
7590,3,34,1
7591,0,40,1
7592,10,47,1
7593,7,49,1
7594,1,75,1
7595,9,33,1
7596,1,50,1
7597,9,40,1
7598,2,78,1
7599,4,39,1
7600,7,39,1
7601,5,30,1
7602,1,20,1
7603,1,50,1
7604,0,40,1
7605,26,85,1
7606,161,70,1
7607,0,40,1
7608,0,210,1
7609,0,15,1
7610,0,12,1
7611,3,25,1
7612,0,9,1
7613,1,50,1
7614,48,88,1
7615,0,15,1
7616,1,25,1
7617,2,50,1
7618,1,65,1
7619,7,30,1
7620,2,22,1
7621,3,18,1
7622,1,170,1
7623,197,75,1
7624,1,10,1
7625,31,87,1
7626,5,25,1
7627,0,15,1
7628,1,50,1
7629,0,50,1
7630,2,30,1
7631,10,60,1
7632,130,50,1
7633,111,68,1
7634,110,45,1
7635,44,25,1
7636,5,50,1
7637,6,90,1
7638,1,47,1
7639,1,35,1
7640,9,150,1
7641,1,28,1
7642,50,57,1
7643,0,55,1
7644,0,22,1
7645,1,150,1
7646,20,35,1
7647,5,100,1
7648,5,47,1
7649,47,45,1
7650,27,23,1
7651,1,30,1
7652,4,23,1
7653,21,55,1
7654,3,80,1
7655,3,130,1
7656,169,60,1
7657,27,23,1
7658,25,29,1
7659,10,80,1
7660,1,39,1
7661,60,35,1
7662,66,130,1
7663,17,55,1
7664,76,68,1
7665,1,65,1
7666,122,89,1
7667,19,55,1
7668,11,33,1
7669,48,55,1
7670,2,35,1
7671,3,45,1
7672,5,65,1
7673,142,79,1
7674,67,105,1
7675,31,109,1
7676,5,50,1
7677,0,15,1
7678,1,14,1
7679,9,45,1
7680,0,48,1
7681,4,123,1
7682,19,50,1
7683,1,33,1
7684,0,19,1
7685,0,55,1
7686,0,60,1
7687,0,15,1
7688,99,35,1
7689,177,27,1
7690,75,29,1
7691,1,54,1
7692,10,25,1
7693,3,70,1
7694,2,28,1
7695,5,65,1
7696,2,25,1
7697,1,25,1
7698,115,40,1
7699,5,25,1
7700,0,20,1
7701,0,35,1
7702,2,35,1
7703,3,60,1
7704,5,45,1
7705,74,41,1
7706,19,59,1
7707,10,33,1
7708,2,14,1
7709,1,12,1
7710,10,150,1
7711,31,32,1
7712,2,32,1
7713,0,32,1
7714,0,29,1
7715,19,30,1
7716,11,49,1
7717,95,120,1
7718,102,60,1
7719,57,160,1
7720,11,62,1
7721,3,34,1
7722,121,40,1
7723,125,40,1
7724,0,20,1
7725,4,1900,1
7726,9,34,1
7727,57,60,1
7728,0,20,1
7729,0,25,1
7730,23,68,1
7731,7,40,1
7732,133,64,1
7733,96,44,1
7734,198,39,1
7735,70,300,1
7736,9,35,1
7737,10,40,1
7738,38,90,1
7739,0,41,1
7740,2,42,1
7741,0,20,1
7742,0,40,1
7743,9,25,1
7744,0,35,1
7745,131,69,1
7746,1,35,1
7747,0,20,1
7748,3,16,1
7749,137,44,1
7750,2,89,1
7751,0,22,1
7752,0,15,1
7753,2,40,1
7754,60,62,1
7755,0,15,1
7756,0,32,1
7757,25,50,1
7758,0,35,1
7759,13,120,1
7760,2,25,1
7761,2,40,1
7762,2,30,1
7763,1,79,1
7764,50,55,1
7765,0,45,1
7766,0,27,1
7767,0,14,1
7768,3,40,1
7769,0,15,1
7770,0,25,1
7771,16,33,1
7772,47,110,1
7773,54,100,1
7774,0,80,1
7775,1,20,1
7776,2,99,1
7777,1,90,1
7778,0,28,1
7779,5,18,1
7780,13,40,1
7781,2,59,1
7782,5,35,1
7783,15,23,1
7784,0,30,1
7785,1,10,1
7786,1,50,1
7787,9,110,1
7788,73,47,1
7789,1,38,1
7790,3,59,1
7791,57,300,1
7792,0,190,1
7793,0,11,1
7794,4,70,1
7795,0,35,1
7796,4,20,1
7797,156,50,1
7798,6,27,1
7799,0,20,1
7800,2,20,1
7801,2,16,1
7802,0,28,1
7803,21,50,1
7804,0,23,1
7805,1,60,1
7806,87,25,1
7807,16,59,1
7808,0,17,1
7809,36,45,1
7810,1,129,1
7811,41,33,1
7812,5,40,1
7813,1,41,1
7814,4,60,1
7815,20,118,1
7816,9,150,1
7817,1,22,1
7818,3,64,1
7819,16,40,1
7820,0,40,1
7821,84,25,1
7822,6,35,1
7823,4,150,1
7824,1,89,1
7825,3,69,1
7826,8,45,1
7827,10,40,1
7828,0,20,1
7829,0,30,1
7830,4,35,1
7831,72,100,1
7832,17,90,1
7833,0,20,1
7834,0,23,1
7835,2,18,1
7836,3,40,1
7837,30,100,1
7838,0,15,1
7839,148,64,1
7840,44,180,1
7841,211,35,1
7842,11,180,1
7843,4,35,1
7844,2,150,1
7845,17,20,1
7846,1,15,1
7847,1,150,1
7848,3,99,1
7849,0,19,1
7850,0,50,1
7851,124,45,1
7852,3,20,1
7853,0,45,1
7854,48,69,1
7855,1,30,1
7856,2,20,1
7857,6,45,1
7858,10,49,1
7859,0,12,1
7860,17,55,1
7861,120,58,1
7862,35,50,1
7863,181,68,1
7864,58,200,1
7865,5,65,1
7866,0,60,1
7867,141,90,1
7868,5,170,1
7869,5,195,1
7870,1,95,1
7871,2,68,1
7872,1,115,1
7873,0,50,1
7874,1,125,1
7875,0,40,1
7876,13,175,1
7877,0,22,1
7878,1,150,1
7879,2,135,1
7880,3,18,1
7881,0,26,1
7882,7,25,1
7883,128,58,1
7884,13,45,1
7885,0,45,1
7886,1,99,1
7887,7,63,1
7888,1,18,1
7889,5,20,1
7890,28,43,1
7891,10,140,1
7892,4,121,1
7893,1,60,1
7894,2,45,1
7895,9,75,1
7896,14,29,1
7897,78,105,1
7898,4,60,1
7899,10,36,1
7900,1,35,1
7901,30,40,1
7902,91,55,1
7903,56,100,1
7904,3,40,1
7905,78,50,1
7906,150,49,1
7907,54,55,1
7908,0,22,1
7909,58,50,1
7910,1,50,1
7911,1,25,1
7912,4,30,1
7913,1,800,1
7914,10,25,1
7915,8,27,1
7916,3,43,1
7917,1,25,1
7918,0,12,1
7919,47,38,1
7920,2,40,1
7921,6,19,1
7922,0,20,1
7923,0,60,1
7924,125,195,1
7925,0,50,1
7926,0,59,1
7927,0,30,1
7928,0,65,1
7929,3,25,1
7930,42,30,1
7931,137,99,1
7932,1,70,1
7933,7,110,1
7934,119,70,1
7935,1,80,1
7936,0,65,1
7937,2,59,1
7938,0,65,1
7939,1,55,1
7940,0,19,1
7941,0,55,1
7942,2,25,1
7943,104,99,1
7944,2,99,1
7945,70,99,1
7946,44,30,1
7947,0,20,1
7948,4,25,1
7949,25,25,1
7950,6,15,1
7951,52,37,1
7952,8,40,1
7953,1,20,1
7954,9,99,1
7955,1,40,1
7956,6,45,1
7957,1,25,1
7958,76,54,1
7959,14,59,1
7960,1,49,1
7961,90,54,1
7962,3,72,1
7963,2,45,1
7964,1,25,1
7965,0,50,1
7966,6,44,1
7967,3,28,1
7968,1,70,1
7969,0,15,1
7970,3,20,1
7971,52,55,1
7972,69,35,1
7973,87,33,1
7974,51,80,1
7975,19,21,1
7976,9,43,1
7977,7,75,1
7978,10,48,1
7979,76,50,1
7980,2,24,1
7981,1,80,1
7982,2,48,1
7983,1,35,1
7984,0,22,1
7985,38,90,1
7986,0,28,1
7987,9,20,1
7988,52,45,1
7989,1,30,1
7990,3,22,1
7991,11,140,1
7992,3,39,1
7993,3,18,1
7994,1,44,1
7995,8,100,1
7996,6,100,1
7997,12,22,1
7998,29,240,1
7999,15,55,1
8000,56,89,1
8001,3,19,1
8002,0,95,1
8003,61,125,1
8004,2,40,1
8005,2,29,1
8006,2,70,1
8007,2,25,1
8008,2,65,1
8009,1,42,1
8010,77,90,1
8011,7,34,1
8012,68,36,1
8013,2,17,1
8014,9,13,1
8015,92,93,1
8016,14,30,1
8017,19,21,1
8018,0,90,1
8019,96,68,1
8020,18,150,1
8021,16,140,1
8022,1,40,1
8023,96,45,1
8024,300,32,1
8025,2,25,1
8026,0,60,1
8027,1,65,1
8028,25,32,1
8029,0,70,1
8030,2,21,1
8031,5,29,1
8032,0,48,1
8033,130,79,1
8034,25,55,1
8035,0,40,1
8036,3,100,1
8037,2,80,1
8038,34,30,1
8039,4,150,1
8040,1,30,1
8041,138,59,1
8042,2,90,1
8043,101,68,1
8044,0,31,1
8045,15,69,1
8046,3,35,1
8047,0,90,1
8048,5,30,1
8049,0,70,1
8050,0,14,1
8051,0,35,1
8052,8,100,1
8053,21,30,1
8054,2,50,1
8055,2,48,1
8056,8,99,1
8057,7,30,1
8058,88,45,1
8059,13,120,1
8060,130,95,1
8061,2,40,1
8062,11,85,1
8063,5,25,1
8064,9,99,1
8065,1,28,1
8066,3,89,1
8067,20,49,1
8068,9,34,1
8069,5,60,1
8070,0,75,1
8071,17,30,1
8072,6,50,1
8073,6,39,1
8074,4,150,1
8075,88,78,1
8076,36,41,1
8077,0,20,1
8078,39,80,1
8079,70,69,1
8080,11,22,1
8081,26,155,1
8082,28,29,1
8083,0,90,1
8084,1,25,1
8085,3,20,1
8086,118,39,1
8087,0,20,1
8088,2,80,1
8089,1,70,1
8090,1,36,1
8091,15,27,1
8092,1,40,1
8093,92,225,1
8094,3,125,1
8095,0,29,1
8096,0,40,1
8097,7,30,1
8098,15,27,1
8099,10,40,1
8100,0,55,1
8101,1,40,1
8102,50,14,1
8103,0,150,1
8104,126,189,1
8105,4,99,1
8106,11,33,1
8107,91,139,1
8108,1,20,1
8109,30,65,1
8110,2,20,1
8111,6,30,1
8112,2,40,1
8113,8,30,1
8114,2,59,1
8115,3,32,1
8116,9,70,1
8117,8,35,1
8118,27,21,1
8119,9,65,1
8120,18,24,1
8121,1,22,1
8122,24,92,1
8123,1,60,1
8124,3,10,1
8125,0,40,1
8126,9,34,1
8127,10,75,1
8128,1,33,1
8129,0,30,1
8130,4,45,1
8131,0,65,1
8132,17,38,1
8133,0,35,1
8134,0,35,1
8135,9,30,1
8136,2,85,1
8137,1,21,1
8138,42,50,1
8139,5,132,1
8140,9,45,1
8141,2,49,1
8142,124,124,1
8143,0,50,1
8144,0,25,1
8145,0,25,1
8146,3,62,1
8147,33,37,1
8148,10,40,1
8149,1,16,1
8150,0,60,1
8151,4,60,1
8152,2,60,1
8153,3,100,1
8154,19,65,1
8155,2,35,1
8156,1,34,1
8157,2,18,1
8158,1,25,1
8159,3,25,1
8160,1,60,1
8161,29,50,1
8162,0,26,1
8163,101,20,1
8164,2,19,1
8165,42,125,1
8166,8,73,1
8167,2,45,1
8168,1,20,1
8169,97,48,1
8170,2,200,1
8171,9,29,1
8172,12,31,1
8173,0,32,1
8174,54,50,1
8175,7,45,1
8176,4,50,1
8177,19,35,1
8178,0,21,1
8179,0,32,1
8180,50,23,1
8181,4,25,1
8182,55,70,1
8183,1,27,1
8184,59,160,1
8185,2,49,1
8186,77,115,1
8187,6,30,1
8188,1,25,1
8189,2,65,1
8190,0,35,1
8191,0,30,1
8192,86,33,1
8193,0,55,1
8194,88,25,1
8195,7,23,1
8196,3,60,1
8197,7,110,1
8198,0,49,1
8199,1,25,1
8200,1,56,1
8201,2,25,1
8202,23,74,1
8203,1,28,1
8204,95,133,1
8205,0,65,1
8206,91,25,1
8207,7,110,1
8208,1,100,1
8209,1,15,1
8210,8,150,1
8211,6,45,1
8212,11,200,1
8213,11,100,1
8214,11,140,1
8215,34,300,1
8216,9,110,1
8217,11,34,1
8218,1,27,1
8219,129,64,1
8220,113,79,1
8221,112,85,1
8222,17,70,1
8223,35,50,1
8224,5,20,1
8225,0,130,1
8226,51,30,1
8227,1,25,1
8228,2,26,1
8229,4,29,1
8230,9,38,1
8231,8,32,1
8232,1,45,1
8233,4,220,1
8234,0,20,1
8235,11,30,1
8236,174,79,1
8237,177,99,1
8238,165,118,1
8239,9,90,1
8240,3,69,1
8241,31,100,1
8242,83,49,1
8243,2,50,1
8244,1,110,1
8245,4,33,1
8246,0,35,1
8247,2,120,1
8248,0,29,1
8249,97,59,1
8250,19,185,1
8251,2,70,1
8252,3,58,1
8253,1,25,1
8254,0,45,1
8255,5,30,1
8256,1,30,1
8257,0,29,1
8258,2,20,1
8259,0,70,1
8260,18,55,1
8261,0,30,1
8262,53,50,1
8263,33,155,1
8264,0,40,1
8265,33,29,1
8266,108,50,1
8267,0,25,1
8268,29,29,1
8269,5,30,1
8270,47,46,1
8271,18,15,1
8272,20,42,1
8273,1,50,1
8274,1,30,1
8275,6,50,1
8276,28,79,1
8277,1,15,1
8278,10,58,1
8279,0,20,1
8280,2,25,1
8281,4,60,1
8282,13,26,1
8283,23,26,1
8284,10,26,1
8285,6,100,1
8286,18,50,1
8287,2,60,1
8288,2,350,1
8289,4,35,1
8290,12,120,1
8291,11,60,1
8292,268,26,1
8293,1,110,1
8294,0,35,1
8295,127,149,1
8296,10,160,1
8297,147,50,1
8298,3,70,1
8299,5,28,1
8300,0,77,1
8301,165,23,1
8302,25,48,1
8303,58,100,1
8304,52,90,1
8305,61,100,1
8306,1,25,1
8307,71,50,1
8308,100,40,1
8309,3,45,1
8310,3,75,1
8311,9,45,1
8312,46,100,1
8313,0,28,1
8314,1,38,1
8315,0,450,1
8316,1,30,1
8317,19,44,1
8318,2,35,1
8319,7,45,1
8320,59,29,1
8321,0,100,1
8322,2,30,1
8323,0,60,1
8324,0,19,1
8325,8,65,1
8326,1,18,1
8327,0,15,1
8328,3,23,1
8329,1,125,1
8330,0,35,1
8331,0,25,1
8332,0,25,1
8333,29,56,1
8334,0,20,1
8335,153,14,1
8336,8,110,1
8337,0,30,1
8338,0,249,1
8339,124,35,1
8340,21,70,1
8341,2,22,1
8342,47,65,1
8343,14,35,1
8344,4,35,1
8345,28,80,1
8346,0,29,1
8347,14,47,1
8348,0,27,1
8349,1,75,1
8350,8,60,1
8351,1,90,1
8352,66,50,1
8353,197,43,1
8354,12,20,1
8355,1,22,1
8356,10,30,1
8357,8,55,1
8358,124,40,1
8359,0,18,1
8360,46,35,1
8361,0,23,1
8362,40,50,1
8363,1,20,1
8364,2,20,1
8365,0,27,1
8366,13,25,1
8367,10,100,1
8368,99,39,1
8369,0,80,1
8370,14,32,1
8371,68,87,1
8372,21,110,1
8373,147,28,1
8374,2,27,1
8375,4,18,1
8376,0,40,1
8377,15,119,1
8378,0,50,1
8379,11,56,1
8380,12,65,1
8381,5,50,1
8382,48,95,1
8383,3,29,1
8384,11,60,1
8385,1,100,1
8386,8,78,1
8387,4,23,1
8388,5,37,1
8389,1,90,1
8390,2,35,1
8391,69,87,1
8392,2,20,1
8393,9,31,1
8394,1,25,1
8395,2,30,1
8396,12,45,1
8397,0,38,1
8398,47,130,1
8399,2,55,1
8400,23,240,1
8401,0,45,1
8402,74,109,1
8403,2,120,1
8404,116,49,1
8405,6,49,1
8406,13,39,1
8407,1,150,1
8408,7,40,1
8409,0,40,1
8410,15,75,1
8411,2,25,1
8412,3,70,1
8413,6,55,1
8414,3,45,1
8415,1,50,1
8416,0,39,1
8417,50,27,1
8418,2,20,1
8419,4,59,1
8420,20,30,1
8421,6,85,1
8422,8,44,1
8423,1,35,1
8424,64,49,1
8425,28,84,1
8426,1,60,1
8427,16,45,1
8428,42,40,1
8429,2,24,1
8430,2,70,1
8431,4,28,1
8432,27,260,1
8433,39,260,1
8434,27,100,1
8435,2,35,1
8436,3,35,1
8437,14,50,1
8438,34,240,1
8439,3,75,1
8440,1,76,1
8441,1,40,1
8442,12,28,1
8443,4,25,1
8444,27,44,1
8445,57,60,1
8446,61,250,1
8447,0,240,1
8448,10,160,1
8449,0,55,1
8450,3,40,1
8451,14,229,1
8452,0,60,1
8453,0,110,1
8454,40,69,1
8455,11,80,1
8456,3,40,1
8457,24,65,1
8458,2,16,1
8459,80,47,1
8460,4,110,1
8461,1,18,1
8462,3,78,1
8463,17,40,1
8464,20,95,1
8465,17,45,1
8466,6,30,1
8467,4,50,1
8468,94,60,1
8469,0,40,1
8470,8,23,1
8471,0,60,1
8472,29,500,1
8473,0,80,1
8474,0,65,1
8475,2,69,1
8476,1,50,1
8477,1,17,1
8478,18,26,1
8479,0,50,1
8480,0,69,1
8481,0,300,1
8482,0,35,1
8483,29,43,1
8484,0,22,1
8485,3,39,1
8486,13,55,1
8487,4,90,1
8488,38,240,1
8489,11,160,1
8490,19,59,1
8491,8,28,1
8492,0,70,1
8493,45,45,1
8494,2,65,1
8495,80,40,1
8496,20,45,1
8497,11,120,1
8498,8,30,1
8499,0,65,1
8500,0,37,1
8501,1,22,1
8502,3,40,1
8503,2,35,1
8504,41,85,1
8505,4,42,1
8506,5,22,1
8507,2,50,1
8508,2,50,1
8509,100,120,1
8510,14,36,1
8511,0,185,1
8512,81,140,1
8513,4,50,1
8514,34,25,1
8515,2,95,1
8516,2,25,1
8517,128,38,1
8518,19,63,1
8519,5,46,1
8520,51,55,1
8521,6,35,1
8522,24,36,1
8523,52,35,1
8524,0,43,1
8525,4,50,1
8526,39,38,1
8527,1,85,1
8528,3,94,1
8529,41,27,1
8530,81,65,1
8531,5,150,1
8532,35,30,1
8533,62,100,1
8534,53,62,1
8535,18,45,1
8536,3,350,1
8537,0,59,1
8538,37,17,1
8539,8,110,1
8540,33,29,1
8541,5,36,1
8542,1,50,1
8543,2,21,1
8544,6,95,1
8545,6,100,1
8546,1,64,1
8547,6,48,1
8548,3,40,1
8549,0,35,1
8550,13,49,1
8551,7,43,1
8552,2,24,1
8553,5,20,1
8554,15,40,1
8555,2,135,1
8556,37,62,1
8557,38,32,1
8558,107,48,1
8559,22,35,1
8560,15,40,1
8561,7,22,1
8562,6,35,1
8563,7,150,1
8564,7,35,1
8565,0,95,1
8566,23,35,1
8567,5,28,1
8568,5,30,1
8569,255,43,1
8570,0,65,1
8571,141,55,1
8572,5,76,1
8573,104,70,1
8574,1,18,1
8575,1,30,1
8576,89,199,1
8577,38,20,1
8578,16,55,1
8579,6,42,1
8580,2,30,1
8581,141,21,1
8582,1,90,1
8583,3,35,1
8584,18,45,1
8585,1,40,1
8586,1,45,1
8587,117,249,1
8588,9,38,1
8589,33,130,1
8590,4,43,1
8591,32,92,1
8592,7,60,1
8593,60,60,1
8594,0,95,1
8595,9,50,1
8596,1,20,1
8597,7,83,1
8598,4,40,1
8599,5,29,1
8600,1,95,1
8601,91,35,1
8602,3,15,1
8603,13,33,1
8604,2,45,1
8605,6,35,1
8606,11,169,1
8607,1,45,1
8608,3,245,1
8609,2,35,1
8610,25,35,1
8611,2,45,1
8612,2,30,1
8613,1,80,1
8614,1,150,1
8615,5,49,1
8616,23,35,1
8617,1,27,1
8618,220,80,1
8619,27,20,1
8620,6,50,1
8621,25,79,1
8622,3,89,1
8623,123,110,1
8624,25,66,1
8625,13,33,1
8626,1,23,1
8627,18,27,1
8628,0,19,1
8629,3,28,1
8630,63,79,1
8631,3,47,1
8632,0,25,1
8633,6,40,1
8634,2,85,1
8635,62,37,1
8636,1,30,1
8637,5,16,1
8638,24,95,1
8639,1,45,1
8640,56,50,1
8641,8,40,1
8642,1,98,1
8643,6,45,1
8644,1,25,1
8645,13,123,1
8646,2,50,1
8647,292,42,1
8648,57,76,1
8649,4,30,1
8650,20,50,1
8651,3,50,1
8652,19,55,1
8653,4,30,1
8654,27,65,1
8655,86,110,1
8656,6,22,1
8657,30,45,1
8658,51,26,1
8659,87,59,1
8660,5,65,1
8661,1,165,1
8662,12,55,1
8663,13,65,1
8664,13,30,1
8665,53,35,1
8666,3,26,1
8667,4,25,1
8668,1,30,1
8669,72,33,1
8670,9,51,1
8671,1,75,1
8672,32,237,1
8673,1,69,1
8674,7,50,1
8675,3,105,1
8676,7,100,1
8677,92,29,1
8678,5,46,1
8679,9,25,1
8680,6,50,1
8681,55,110,1
8682,6,30,1
8683,7,62,1
8684,1,26,1
8685,10,22,1
8686,2,125,1
8687,6,30,1
8688,44,119,1
8689,1,55,1
8690,97,50,1
8691,33,28,1
8692,0,43,1
8693,18,13,1
8694,6,119,1
8695,63,30,1
8696,0,10,1
8697,3,150,1
8698,13,75,1
8699,6,32,1
8700,14,30,1
8701,4,30,1
8702,4,510,1
8703,98,30,1
8704,6,50,1
8705,0,99,1
8706,11,20,1
8707,41,40,1
8708,1,60,1
8709,3,35,1
8710,26,45,1
8711,2,500,1
8712,3,130,1
8713,8,79,1
8714,95,99,1
8715,5,80,1
8716,30,42,1
8717,0,25,1
8718,9,74,1
8719,2,17,1
8720,2,40,1
8721,1,27,1
8722,6,36,1
8723,18,35,1
8724,18,62,1
8725,1,25,1
8726,2,25,1
8727,3,65,1
8728,1,40,1
8729,31,120,1
8730,166,54,1
8731,5,57,1
8732,1,43,1
8733,5,56,1
8734,16,52,1
8735,2,53,1
8736,4,45,1
8737,5,75,1
8738,3,30,1
8739,97,80,1
8740,36,42,1
8741,44,49,1
8742,9,75,1
8743,2,19,1
8744,2,55,1
8745,3,120,1
8746,1,79,1
8747,118,99,1
8748,4,80,1
8749,8,60,1
8750,42,40,1
8751,1,79,1
8752,123,40,1
8753,9,50,1
8754,7,31,1
8755,2,45,1
8756,16,53,1
8757,4,70,1
8758,8,65,1
8759,13,60,1
8760,98,150,1
8761,4,50,1
8762,1,22,1
8763,12,140,1
8764,4,30,1
8765,34,50,1
8766,12,43,1
8767,31,65,1
8768,0,120,1
8769,0,40,1
8770,57,35,1
8771,12,30,1
8772,1,178,1
8773,1,25,1
8774,141,32,1
8775,6,25,1
8776,0,25,1
8777,0,25,1
8778,33,50,1
8779,6,61,1
8780,3,40,1
8781,1,20,1
8782,8,23,1
8783,86,30,1
8784,2,44,1
8785,4,25,1
8786,7,29,1
8787,2,40,1
8788,18,110,1
8789,57,50,1
8790,30,39,1
8791,86,39,1
8792,14,35,1
8793,2,25,1
8794,17,34,1
8795,22,50,1
8796,64,35,1
8797,3,90,1
8798,2,17,1
8799,0,30,1
8800,24,199,1
8801,10,65,1
8802,35,39,1
8803,27,30,1
8804,4,25,1
8805,4,41,1
8806,3,35,1
8807,10,30,1
8808,57,35,1
8809,8,25,1
8810,7,65,1
8811,6,10,1
8812,1,17,1
8813,1,130,1
8814,1,14,1
8815,1,30,1
8816,1,90,1
8817,14,90,1
8818,2,50,1
8819,6,45,1
8820,3,65,1
8821,3,55,1
8822,26,50,1
8823,7,110,1
8824,4,35,1
8825,11,49,1
8826,6,22,1
8827,6,25,1
8828,49,55,1
8829,1,30,1
8830,19,50,1
8831,2,53,1
8832,0,23,1
8833,2,50,1
8834,0,41,1
8835,0,35,1
8836,107,140,1
8837,9,140,1
8838,17,40,1
8839,1,65,1
8840,26,26,1
8841,21,36,1
8842,0,40,1
8843,155,169,1
8844,1,32,1
8845,10,20,1
8846,75,16,1
8847,4,23,1
8848,17,34,1
8849,1,80,1
8850,36,69,1
8851,0,55,1
8852,41,22,1
8853,64,36,1
8854,6,80,1
8855,130,28,1
8856,0,21,1
8857,21,28,1
8858,27,28,1
8859,91,49,1
8860,25,25,1
8861,7,50,1
8862,2,95,1
8863,31,133,1
8864,14,24,1
8865,5,22,1
8866,39,55,1
8867,27,36,1
8868,18,30,1
8869,4,49,1
8870,1,17,1
8871,9,30,1
8872,0,30,1
8873,20,33,1
8874,140,50,1
8875,149,25,1
8876,30,28,1
8877,1,38,1
8878,2,14,1
8879,1,27,1
8880,3,60,1
8881,0,55,1
8882,48,35,1
8883,0,46,1
8884,2,100,1
8885,2,45,1
8886,1,25,1
8887,4,37,1
8888,9,30,1
8889,2,75,1
8890,0,30,1
8891,2,68,1
8892,2,75,1
8893,4,15,1
8894,43,47,1
8895,37,45,1
8896,6,27,1
8897,4,62,1
8898,0,444,1
8899,1,90,1
8900,25,34,1
8901,1,30,1
8902,4,29,1
8903,2,55,1
8904,4,45,1
8905,6,21,1
8906,1,35,1
8907,1,94,1
8908,0,85,1
8909,3,100,1
8910,2,100,1
8911,0,60,1
8912,8,34,1
8913,10,45,1
8914,1,99,1
8915,8,35,1
8916,22,62,1
8917,5,38,1
8918,2,109,1
8919,13,120,1
8920,22,24,1
8921,92,35,1
